County,Date,Cases,Deaths,New,New14,Incidence14
Northampton,2021-11-03,45243,795,95,76.21428571428571,25
Northampton,2021-11-04,45285,798,42,74.92857142857143,24.6
Northampton,2021-11-05,45390,798,105,74.92857142857143,24.6
Northampton,2021-11-06,45468,801,78,74.07142857142857,24.3
Northampton,2021-11-07,45585,801,117,75.71428571428571,24.8
Northampton,2021-11-08,45663,801,78,78.21428571428571,25.7
Northampton,2021-11-09,45714,801,51,78.85714285714286,25.9
Northampton,2021-11-10,45834,802,120,81.28571428571429,26.7
Northampton,2021-11-11,45903,804,69,81.14285714285714,26.6
Northampton,2021-11-12,46034,805,131,82.28571428571429,27
Northampton,2021-11-13,46174,805,140,86.71428571428571,28.4
Northampton,2021-11-14,46297,805,123,89.5,29.4
Northampton,2021-11-15,46379,806,82,91.78571428571429,30.1
Northampton,2021-11-16,46424,806,45,91.14285714285714,29.9
Northampton,2021-11-17,46580,807,156,95.5,31.3
Northampton,2021-11-18,46724,807,144,102.78571428571429,33.7
Northampton,2021-11-19,46886,808,162,106.85714285714286,35.1
Northampton,2021-11-20,47038,809,152,112.14285714285714,36.8
Northampton,2021-11-21,47162,809,124,112.64285714285714,37
Northampton,2021-11-22,47261,809,99,114.14285714285714,37.4
Northampton,2021-11-23,47373,809,112,118.5,38.9
Northampton,2021-11-24,47586,809,213,125.14285714285714,41.1
Northampton,2021-11-25,47741,813,155,131.28571428571428,43.1
Northampton,2021-11-26,47879,815,138,131.78571428571428,43.2
Northampton,2021-11-27,48053,815,174,134.21428571428572,44
Northampton,2021-11-28,48147,815,94,132.14285714285714,43.4
Northampton,2021-11-29,48274,815,127,135.35714285714286,44.4
Northampton,2021-11-30,48397,815,123,140.92857142857142,46.2
Northampton,2021-12-01,48548,816,151,140.57142857142858,46.1
Northampton,2021-12-02,48668,819,120,138.85714285714286,45.6
Northampton,2021-12-03,48992,821,324,150.42857142857142,49.4
Northampton,2021-12-04,49326,822,334,163.42857142857142,53.6
Northampton,2021-12-05,49658,824,332,178.28571428571428,58.5
Northampton,2021-12-06,49958,824,300,192.64285714285714,63.2
Northampton,2021-12-07,50144,825,186,197.92857142857142,64.9
Northampton,2021-12-08,50386,828,242,200,65.6
Northampton,2021-12-09,50581,829,195,202.85714285714286,66.6
Northampton,2021-12-10,50768,831,187,206.35714285714286,67.7
Northampton,2021-12-11,51178,834,410,223.21428571428572,73.2
Northampton,2021-12-12,51563,836,385,244,80.1
Northampton,2021-12-13,51917,836,354,260.2142857142857,85.4
Northampton,2021-12-14,52131,836,214,266.7142857142857,87.5
Northampton,2021-12-15,52376,838,245,273.42857142857144,89.7
Northampton,2021-12-16,52581,842,205,279.5,91.7
Northampton,2021-12-17,52929,845,348,281.2142857142857,92.3
Northampton,2021-12-18,53179,847,250,275.2142857142857,90.3
Northampton,2021-12-19,53535,852,356,276.92857142857144,90.9
Northampton,2021-12-20,53806,852,271,274.85714285714283,90.2
Northampton,2021-12-21,54047,852,241,278.7857142857143,91.5
Northampton,2021-12-22,54387,854,340,285.7857142857143,93.8
Northampton,2021-12-23,54646,859,259,290.35714285714283,95.3
Northampton,2021-12-24,54959,861,313,299.35714285714283,98.2
Northampton,2021-12-25,55301,863,342,294.5,96.6
Northampton,2021-12-26,55726,863,425,297.35714285714283,97.6
Northampton,2021-12-27,56143,863,417,301.85714285714283,99
Northampton,2021-12-28,56419,863,276,306.2857142857143,100.5
Northampton,2021-12-29,57047,865,628,333.64285714285717,109.5
Northampton,2021-12-30,57463,876,416,348.7142857142857,114.4
Northampton,2021-12-31,57829,879,366,350,114.8
Northampton,2022-01-01,58875,882,1046,406.85714285714283,133.5
Northampton,2022-01-02,59540,882,665,428.92857142857144,140.7
Northampton,2022-01-03,60175,882,635,454.92857142857144,149.3
Northampton,2022-01-04,61091,884,916,503.14285714285717,165.1
Northampton,2022-01-05,61669,886,578,520.1428571428571,170.6
Northampton,2022-01-06,62242,890,573,542.5714285714286,178
Northampton,2022-01-07,63189,899,947,587.8571428571429,192.9
Northampton,2022-01-08,64193,903,1004,635.1428571428571,208.4
Northampton,2022-01-09,65337,906,1144,686.5,225.2
Northampton,2022-01-10,66238,907,901,721.0714285714286,236.6
Northampton,2022-01-11,67302,907,1064,777.3571428571429,255
Northampton,2022-01-12,68678,915,1376,830.7857142857143,272.6
Northampton,2022-01-13,69717,923,1039,875.2857142857143,287.2
Northampton,2022-01-14,70436,927,719,900.5,295.4
Northampton,2022-01-15,71205,931,769,880.7142857142857,288.9
Northampton,2022-01-16,71600,935,395,861.4285714285714,282.6
Northampton,2022-01-17,72729,935,1129,896.7142857142857,294.2
Northampton,2022-01-18,73080,935,351,856.3571428571429,281
Northampton,2022-01-19,73365,936,285,835.4285714285714,274.1
Northampton,2022-01-20,73679,939,314,816.9285714285714,268
Northampton,2022-01-21,73982,950,303,770.9285714285714,252.9
Northampton,2022-01-22,74410,957,428,729.7857142857143,239.4
Northampton,2022-01-23,74876,961,466,681.3571428571429,223.5
Northampton,2022-01-24,75154,963,278,636.8571428571429,208.9
Northampton,2022-01-25,75269,963,115,569.0714285714286,186.7
Northampton,2022-01-26,75544,971,275,490.42857142857144,160.9
Northampton,2022-01-27,75826,978,282,436.35714285714283,143.2
Northampton,2022-01-28,76210,991,384,412.42857142857144,135.3
Northampton,2022-01-29,76508,996,298,378.7857142857143,124.3
Northampton,2022-01-30,76664,1003,156,361.7142857142857,118.7
Northampton,2022-01-31,76847,1003,183,294.14285714285717,96.5
Northampton,2022-02-01,76968,1003,121,277.7142857142857,91.1
Northampton,2022-02-02,77061,1009,93,264,86.6
Northampton,2022-02-03,77204,1011,143,251.78571428571428,82.6
Northampton,2022-02-04,77337,1012,133,239.64285714285714,78.6
Northampton,2022-02-05,77485,1019,148,219.64285714285714,72.1
Northampton,2022-02-06,77667,1024,182,199.35714285714286,65.4
Northampton,2022-02-07,77740,1024,73,184.71428571428572,60.6
Northampton,2022-02-08,77956,1025,216,191.92857142857142,63
Northampton,2022-02-09,77774,1027,-182,159.28571428571428,52.3
Northampton,2022-02-10,77879,1031,105,146.64285714285714,48.1
Northampton,2022-02-11,77993,1034,114,127.35714285714286,41.8
Northampton,2022-02-12,78062,1035,69,111,36.4
Northampton,2022-02-13,78160,1038,98,106.85714285714286,35.1
Northampton,2022-02-14,78193,1038,33,96.14285714285714,31.5
Northampton,2022-02-15,78235,1041,42,90.5,29.7
Northampton,2022-02-16,78275,1050,40,86.71428571428571,28.4
Northampton,2022-02-17,78336,1054,61,80.85714285714286,26.5
Northampton,2022-02-18,78389,1056,53,75.14285714285714,24.7
Northampton,2022-02-19,78445,1058,56,68.57142857142857,22.5
Northampton,2022-02-20,78545,1058,100,62.714285714285715,20.6
Northampton,2022-02-21,78576,1059,31,59.714285714285715,19.6
Northampton,2022-02-22,78576,1059,0,44.285714285714285,14.5
Northampton,2022-02-23,78617,1059,41,60.214285714285715,19.8
Northampton,2022-02-24,78654,1066,37,55.357142857142854,18.2
Northampton,2022-02-25,78693,1066,39,50,16.4
Northampton,2022-02-26,78734,1066,41,48,15.7
Northampton,2022-02-27,78765,1066,31,43.214285714285715,14.2
Northampton,2022-02-28,78778,1066,13,41.785714285714285,13.7
Northampton,2022-03-01,78792,1066,14,39.785714285714285,13.1
Northampton,2022-03-02,78813,1068,21,38.42857142857143,12.6
Northampton,2022-03-03,78841,1068,28,36.07142857142857,11.8
Northampton,2022-03-04,78875,1068,34,34.714285714285715,11.4
Northampton,2022-03-05,78888,1069,13,31.642857142857142,10.4
Northampton,2022-03-06,78907,1069,19,25.857142857142858,8.5
Northampton,2022-03-07,78918,1071,11,24.428571428571427,8
Northampton,2022-03-08,78927,1071,9,25.071428571428573,8.2
Northampton,2022-03-09,78952,1073,25,23.928571428571427,7.9
Northampton,2022-03-10,78974,1074,22,22.857142857142858,7.5
Northampton,2022-03-11,78999,1076,25,21.857142857142858,7.2
Northampton,2022-03-12,79014,1076,15,20,6.6
Northampton,2022-03-13,79039,1077,25,19.571428571428573,6.4
Northampton,2022-03-14,79045,1077,6,19.071428571428573,6.3
Northampton,2022-03-15,79052,1077,7,18.571428571428573,6.1
Northampton,2022-03-16,79066,1077,14,18.071428571428573,5.9
Northampton,2022-03-17,79078,1078,12,16.928571428571427,5.6
Northampton,2022-03-18,79092,1079,14,15.5,5.1
Northampton,2022-03-19,79114,1079,22,16.142857142857142,5.3
Northampton,2022-03-20,79129,1079,15,15.857142857142858,5.2
Northampton,2022-03-21,79153,1079,24,16.785714285714285,5.5
Northampton,2022-03-22,79166,1079,13,17.071428571428573,5.6
Northampton,2022-03-23,79169,1079,3,15.5,5.1
Northampton,2022-03-24,79182,1079,13,14.857142857142858,4.9
Northampton,2022-03-25,79224,1079,42,16.071428571428573,5.3
Northampton,2022-03-26,79254,1080,30,17.142857142857142,5.6
Northampton,2022-03-27,79276,1082,22,16.928571428571427,5.6
Northampton,2022-03-28,79291,1082,15,17.571428571428573,5.8
Northampton,2022-03-29,79299,1082,8,17.642857142857142,5.8
Northampton,2022-03-30,79314,1082,15,17.714285714285715,5.8
Northampton,2022-03-31,79332,1082,18,18.142857142857142,6
Northampton,2022-04-01,79364,1082,32,19.428571428571427,6.4
Northampton,2022-04-02,79393,1082,29,19.928571428571427,6.5
Northampton,2022-04-03,79418,1083,25,20.642857142857142,6.8
Northampton,2022-04-04,79418,1083,0,18.928571428571427,6.2
Northampton,2022-04-05,79432,1083,14,19,6.2
