GEOID,NAME,variable,estimate,moe
48027,"Bell County, Texas",B01003_001,348574,NA
48029,"Bexar County, Texas",B01003_001,1952843,NA
48031,"Blanco County, Texas",B01003_001,11478,NA
48033,"Borden County, Texas",B01003_001,613,132
48035,"Bosque County, Texas",B01003_001,18296,NA
48037,"Bowie County, Texas",B01003_001,93373,NA
48039,"Brazoria County, Texas",B01003_001,360677,NA
48041,"Brazos County, Texas",B01003_001,222981,NA
48043,"Brewster County, Texas",B01003_001,9231,NA
48045,"Briscoe County, Texas",B01003_001,1457,135
48047,"Brooks County, Texas",B01003_001,7141,NA
48049,"Brown County, Texas",B01003_001,37855,NA
48051,"Burleson County, Texas",B01003_001,18058,NA
48053,"Burnet County, Texas",B01003_001,46530,NA
48055,"Caldwell County, Texas",B01003_001,42144,NA
48057,"Calhoun County, Texas",B01003_001,21668,NA
48059,"Callahan County, Texas",B01003_001,13856,NA
48061,"Cameron County, Texas",B01003_001,421666,NA
48063,"Camp County, Texas",B01003_001,12878,NA
48065,"Carson County, Texas",B01003_001,6009,NA
48067,"Cass County, Texas",B01003_001,30059,NA
48069,"Castro County, Texas",B01003_001,7673,NA
48071,"Chambers County, Texas",B01003_001,41305,NA
48073,"Cherokee County, Texas",B01003_001,52118,NA
48075,"Childress County, Texas",B01003_001,7253,NA
48077,"Clay County, Texas",B01003_001,10403,NA
48079,"Cochran County, Texas",B01003_001,2887,NA
48081,"Coke County, Texas",B01003_001,3303,NA
48083,"Coleman County, Texas",B01003_001,8334,NA
48085,"Collin County, Texas",B01003_001,973977,NA
48087,"Collingsworth County, Texas",B01003_001,2969,NA
48089,"Colorado County, Texas",B01003_001,21224,NA
48091,"Comal County, Texas",B01003_001,141642,NA
48093,"Comanche County, Texas",B01003_001,13529,NA
48095,"Concho County, Texas",B01003_001,3266,NA
48097,"Cooke County, Texas",B01003_001,40041,NA
48099,"Coryell County, Texas",B01003_001,75280,NA
48101,"Cottle County, Texas",B01003_001,1642,199
48103,"Crane County, Texas",B01003_001,4802,NA
48105,"Crockett County, Texas",B01003_001,3484,219
48107,"Crosby County, Texas",B01003_001,5836,NA
48109,"Culberson County, Texas",B01003_001,2214,NA
48111,"Dallam County, Texas",B01003_001,7304,NA
48113,"Dallas County, Texas",B01003_001,2606868,NA
48115,"Dawson County, Texas",B01003_001,12813,NA
48117,"Deaf Smith County, Texas",B01003_001,18736,NA
48119,"Delta County, Texas",B01003_001,5249,NA
48121,"Denton County, Texas",B01003_001,833822,NA
48123,"DeWitt County, Texas",B01003_001,20340,NA
48125,"Dickens County, Texas",B01003_001,2203,NA
48127,"Dimmit County, Texas",B01003_001,10438,NA
48129,"Donley County, Texas",B01003_001,3342,NA
48131,"Duval County, Texas",B01003_001,11268,NA
48133,"Eastland County, Texas",B01003_001,18273,NA
48135,"Ector County, Texas",B01003_001,160579,NA
48137,"Edwards County, Texas",B01003_001,1918,171
48139,"Ellis County, Texas",B01003_001,173772,NA
48141,"El Paso County, Texas",B01003_001,836062,NA
48143,"Erath County, Texas",B01003_001,41841,NA
48145,"Falls County, Texas",B01003_001,17272,NA
48147,"Fannin County, Texas",B01003_001,34537,NA
48149,"Fayette County, Texas",B01003_001,25141,NA
48151,"Fisher County, Texas",B01003_001,3856,NA
48153,"Floyd County, Texas",B01003_001,5803,NA
48155,"Foard County, Texas",B01003_001,1275,140
48157,"Fort Bend County, Texas",B01003_001,765394,NA
48159,"Franklin County, Texas",B01003_001,10716,NA
48161,"Freestone County, Texas",B01003_001,19714,NA
48163,"Frio County, Texas",B01003_001,19871,NA
48165,"Gaines County, Texas",B01003_001,20706,NA
48167,"Galveston County, Texas",B01003_001,332885,NA
48169,"Garza County, Texas",B01003_001,6070,199
48171,"Gillespie County, Texas",B01003_001,26459,NA
48173,"Glasscock County, Texas",B01003_001,1510,187
48175,"Goliad County, Texas",B01003_001,7565,NA
48177,"Gonzales County, Texas",B01003_001,20731,NA
48179,"Gray County, Texas",B01003_001,22410,NA
48181,"Grayson County, Texas",B01003_001,131014,NA
48183,"Gregg County, Texas",B01003_001,123443,NA
48185,"Grimes County, Texas",B01003_001,27984,NA
48187,"Guadalupe County, Texas",B01003_001,158966,NA
48189,"Hale County, Texas",B01003_001,33826,NA
48191,"Hall County, Texas",B01003_001,3048,NA
48193,"Hamilton County, Texas",B01003_001,8332,NA
48195,"Hansford County, Texas",B01003_001,5520,NA
48197,"Hardeman County, Texas",B01003_001,3945,NA
48199,"Hardin County, Texas",B01003_001,56765,NA
48201,"Harris County, Texas",B01003_001,4646630,NA
48203,"Harrison County, Texas",B01003_001,66580,NA
48205,"Hartley County, Texas",B01003_001,5669,NA
48207,"Haskell County, Texas",B01003_001,5726,NA
48209,"Hays County, Texas",B01003_001,213366,NA
48211,"Hemphill County, Texas",B01003_001,3994,NA
48213,"Henderson County, Texas",B01003_001,81070,NA
48215,"Hidalgo County, Texas",B01003_001,855176,NA
48217,"Hill County, Texas",B01003_001,35689,NA
48219,"Hockley County, Texas",B01003_001,23064,NA
48221,"Hood County, Texas",B01003_001,58318,NA
48223,"Hopkins County, Texas",B01003_001,36486,NA
48225,"Houston County, Texas",B01003_001,22954,NA
48227,"Howard County, Texas",B01003_001,36349,NA
48229,"Hudspeth County, Texas",B01003_001,4415,NA
48231,"Hunt County, Texas",B01003_001,94162,NA
48233,"Hutchinson County, Texas",B01003_001,21344,NA
48235,"Irion County, Texas",B01003_001,1620,145
48237,"Jack County, Texas",B01003_001,8852,NA
48239,"Jackson County, Texas",B01003_001,14816,NA
48241,"Jasper County, Texas",B01003_001,35506,NA
48243,"Jeff Davis County, Texas",B01003_001,2241,NA
48245,"Jefferson County, Texas",B01003_001,254340,NA
48247,"Jim Hogg County, Texas",B01003_001,5231,NA
48249,"Jim Wells County, Texas",B01003_001,40972,NA
48251,"Johnson County, Texas",B01003_001,167212,NA
48253,"Jones County, Texas",B01003_001,19943,NA
48255,"Karnes County, Texas",B01003_001,15545,NA
48257,"Kaufman County, Texas",B01003_001,123804,NA
48259,"Kendall County, Texas",B01003_001,43769,NA
48261,"Kenedy County, Texas",B01003_001,568,224
48263,"Kent County, Texas",B01003_001,647,102
48265,"Kerr County, Texas",B01003_001,51843,NA
48267,"Kimble County, Texas",B01003_001,4373,NA
48269,"King County, Texas",B01003_001,237,91
48271,"Kinney County, Texas",B01003_001,3659,NA
48273,"Kleberg County, Texas",B01003_001,30974,NA
48275,"Knox County, Texas",B01003_001,3705,NA
48277,"Lamar County, Texas",B01003_001,49611,NA
48279,"Lamb County, Texas",B01003_001,13123,NA
48281,"Lampasas County, Texas",B01003_001,20862,NA
48283,"La Salle County, Texas",B01003_001,7416,224
48285,"Lavaca County, Texas",B01003_001,20021,NA
48287,"Lee County, Texas",B01003_001,17058,NA
48289,"Leon County, Texas",B01003_001,17225,NA
48291,"Liberty County, Texas",B01003_001,83702,NA
48293,"Limestone County, Texas",B01003_001,23417,NA
48295,"Lipscomb County, Texas",B01003_001,3398,NA
48297,"Live Oak County, Texas",B01003_001,12139,NA
48299,"Llano County, Texas",B01003_001,21047,NA
48301,"Loving County, Texas",B01003_001,98,48
48303,"Lubbock County, Texas",B01003_001,304808,NA
48305,"Lynn County, Texas",B01003_001,5830,NA
48307,"McCulloch County, Texas",B01003_001,8057,NA
48309,"McLennan County, Texas",B01003_001,251089,NA
48311,"McMullen County, Texas",B01003_001,774,171
48313,"Madison County, Texas",B01003_001,14197,NA
48315,"Marion County, Texas",B01003_001,10017,NA
48317,"Martin County, Texas",B01003_001,5649,NA
48319,"Mason County, Texas",B01003_001,4186,NA
48321,"Matagorda County, Texas",B01003_001,36774,NA
48323,"Maverick County, Texas",B01003_001,58174,NA
48325,"Medina County, Texas",B01003_001,50057,NA
48327,"Menard County, Texas",B01003_001,2119,NA
48329,"Midland County, Texas",B01003_001,168167,NA
48331,"Milam County, Texas",B01003_001,24770,NA
48333,"Mills County, Texas",B01003_001,4889,NA
48335,"Mitchell County, Texas",B01003_001,8523,NA
48337,"Montague County, Texas",B01003_001,19489,NA
48339,"Montgomery County, Texas",B01003_001,571949,NA
48341,"Moore County, Texas",B01003_001,21399,NA
48343,"Morris County, Texas",B01003_001,12373,NA
48345,"Motley County, Texas",B01003_001,1252,135
48347,"Nacogdoches County, Texas",B01003_001,65339,NA
48349,"Navarro County, Texas",B01003_001,48995,NA
48351,"Newton County, Texas",B01003_001,13914,NA
48353,"Nolan County, Texas",B01003_001,14904,NA
48355,"Nueces County, Texas",B01003_001,361540,NA
48357,"Ochiltree County, Texas",B01003_001,10131,NA
48359,"Oldham County, Texas",B01003_001,2094,NA
48361,"Orange County, Texas",B01003_001,84069,NA
48363,"Palo Pinto County, Texas",B01003_001,28540,NA
48365,"Panola County, Texas",B01003_001,23327,NA
48367,"Parker County, Texas",B01003_001,133811,NA
48369,"Parmer County, Texas",B01003_001,9718,NA
48371,"Pecos County, Texas",B01003_001,15815,NA
48373,"Polk County, Texas",B01003_001,48913,NA
48375,"Potter County, Texas",B01003_001,119674,NA
48377,"Presidio County, Texas",B01003_001,6975,NA
48379,"Rains County, Texas",B01003_001,11766,NA
48381,"Randall County, Texas",B01003_001,134026,NA
48383,"Reagan County, Texas",B01003_001,3766,NA
48385,"Real County, Texas",B01003_001,3408,NA
48387,"Red River County, Texas",B01003_001,12171,NA
48389,"Reeves County, Texas",B01003_001,15492,NA
48391,"Refugio County, Texas",B01003_001,7145,NA
48393,"Roberts County, Texas",B01003_001,805,102
48395,"Robertson County, Texas",B01003_001,16990,NA
48397,"Rockwall County, Texas",B01003_001,97175,NA
48399,"Runnels County, Texas",B01003_001,10277,NA
48401,"Rusk County, Texas",B01003_001,53755,NA
48403,"Sabine County, Texas",B01003_001,10471,NA
48405,"San Augustine County, Texas",B01003_001,8286,NA
48407,"San Jacinto County, Texas",B01003_001,28180,NA
48409,"San Patricio County, Texas",B01003_001,67008,NA
48411,"San Saba County, Texas",B01003_001,5991,NA
48413,"Schleicher County, Texas",B01003_001,2983,NA
48415,"Scurry County, Texas",B01003_001,17096,NA
48417,"Shackelford County, Texas",B01003_001,3296,NA
48419,"Shelby County, Texas",B01003_001,25349,NA
48421,"Sherman County, Texas",B01003_001,3059,NA
48423,"Smith County, Texas",B01003_001,227449,NA
48425,"Somervell County, Texas",B01003_001,8860,NA
48427,"Starr County, Texas",B01003_001,64078,NA
48429,"Stephens County, Texas",B01003_001,9364,NA
48431,"Sterling County, Texas",B01003_001,1231,140
48433,"Stonewall County, Texas",B01003_001,1476,102
48435,"Sutton County, Texas",B01003_001,3824,NA
48437,"Swisher County, Texas",B01003_001,7432,NA
48439,"Tarrant County, Texas",B01003_001,2049770,NA
48441,"Taylor County, Texas",B01003_001,136870,NA
48443,"Terrell County, Texas",B01003_001,896,219
48445,"Terry County, Texas",B01003_001,12528,NA
48447,"Throckmorton County, Texas",B01003_001,1436,145
48449,"Titus County, Texas",B01003_001,32640,NA
48451,"Tom Green County, Texas",B01003_001,117986,NA
48453,"Travis County, Texas",B01003_001,1226805,NA
48455,"Trinity County, Texas",B01003_001,14620,NA
48457,"Tyler County, Texas",B01003_001,21518,NA
48459,"Upshur County, Texas",B01003_001,41018,NA
48461,"Upton County, Texas",B01003_001,3659,NA
48463,"Uvalde County, Texas",B01003_001,26920,NA
48465,"Val Verde County, Texas",B01003_001,48969,NA
48467,"Van Zandt County, Texas",B01003_001,55103,NA
48469,"Victoria County, Texas",B01003_001,92109,NA
48471,"Walker County, Texas",B01003_001,72321,NA
48473,"Waller County, Texas",B01003_001,51832,NA
48475,"Ward County, Texas",B01003_001,11658,NA
48477,"Washington County, Texas",B01003_001,35163,NA
48479,"Webb County, Texas",B01003_001,273526,NA
48481,"Wharton County, Texas",B01003_001,41577,NA
48483,"Wheeler County, Texas",B01003_001,5338,NA
48485,"Wichita County, Texas",B01003_001,131596,NA
48487,"Wilbarger County, Texas",B01003_001,12833,NA
48489,"Willacy County, Texas",B01003_001,21588,NA
48491,"Williamson County, Texas",B01003_001,547604,NA
48493,"Wilson County, Texas",B01003_001,49173,NA
48495,"Winkler County, Texas",B01003_001,7867,NA
48497,"Wise County, Texas",B01003_001,66290,NA
48499,"Wood County, Texas",B01003_001,44366,NA
48501,"Yoakum County, Texas",B01003_001,8631,NA
48503,"Young County, Texas",B01003_001,18036,NA
48505,"Zapata County, Texas",B01003_001,14304,NA
48507,"Zavala County, Texas",B01003_001,12039,NA
49001,"Beaver County, Utah",B01003_001,6517,NA
49003,"Box Elder County, Utah",B01003_001,53946,NA
49005,"Cache County, Utah",B01003_001,124165,NA
49007,"Carbon County, Utah",B01003_001,20308,NA
49009,"Daggett County, Utah",B01003_001,613,153
49011,"Davis County, Utah",B01003_001,345767,NA
49013,"Duchesne County, Utah",B01003_001,20148,NA
49015,"Emery County, Utah",B01003_001,10117,NA
49017,"Garfield County, Utah",B01003_001,4998,NA
49019,"Grand County, Utah",B01003_001,9640,NA
49021,"Iron County, Utah",B01003_001,51213,NA
49023,"Juab County, Utah",B01003_001,11301,NA
49025,"Kane County, Utah",B01003_001,7484,NA
49027,"Millard County, Utah",B01003_001,12854,NA
49029,"Morgan County, Utah",B01003_001,11664,NA
49031,"Piute County, Utah",B01003_001,1866,153
49033,"Rich County, Utah",B01003_001,2389,NA
49035,"Salt Lake County, Utah",B01003_001,1133646,NA
49037,"San Juan County, Utah",B01003_001,15302,NA
49039,"Sanpete County, Utah",B01003_001,29850,NA
49041,"Sevier County, Utah",B01003_001,21280,NA
49043,"Summit County, Utah",B01003_001,41103,NA
49045,"Tooele County, Utah",B01003_001,67397,NA
49047,"Uintah County, Utah",B01003_001,36084,NA
49049,"Utah County, Utah",B01003_001,605490,NA
49051,"Wasatch County, Utah",B01003_001,31708,NA
49053,"Washington County, Utah",B01003_001,165811,NA
49055,"Wayne County, Utah",B01003_001,2689,NA
49057,"Weber County, Utah",B01003_001,251498,NA
50001,"Addison County, Vermont",B01003_001,36882,NA
50003,"Bennington County, Vermont",B01003_001,35746,NA
50005,"Caledonia County, Vermont",B01003_001,30234,NA
50007,"Chittenden County, Vermont",B01003_001,162646,NA
50009,"Essex County, Vermont",B01003_001,6200,NA
50011,"Franklin County, Vermont",B01003_001,49116,NA
50013,"Grand Isle County, Vermont",B01003_001,7022,NA
50015,"Lamoille County, Vermont",B01003_001,25318,NA
50017,"Orange County, Vermont",B01003_001,28908,NA
50019,"Orleans County, Vermont",B01003_001,26901,NA
50021,"Rutland County, Vermont",B01003_001,58892,NA
50023,"Washington County, Vermont",B01003_001,58350,NA
50025,"Windham County, Vermont",B01003_001,42823,NA
50027,"Windsor County, Vermont",B01003_001,55275,NA
51001,"Accomack County, Virginia",B01003_001,32673,NA
51003,"Albemarle County, Virginia",B01003_001,107405,NA
51005,"Alleghany County, Virginia",B01003_001,15157,NA
51007,"Amelia County, Virginia",B01003_001,12953,NA
51009,"Amherst County, Virginia",B01003_001,31775,NA
51011,"Appomattox County, Virginia",B01003_001,15707,NA
51013,"Arlington County, Virginia",B01003_001,233464,NA
51015,"Augusta County, Virginia",B01003_001,75079,NA
51017,"Bath County, Virginia",B01003_001,4307,NA
51019,"Bedford County, Virginia",B01003_001,78376,NA
51021,"Bland County, Virginia",B01003_001,6388,NA
51023,"Botetourt County, Virginia",B01003_001,33343,NA
51025,"Brunswick County, Virginia",B01003_001,16520,NA
51027,"Buchanan County, Virginia",B01003_001,21788,NA
51029,"Buckingham County, Virginia",B01003_001,17059,NA
51031,"Campbell County, Virginia",B01003_001,55225,NA
51033,"Caroline County, Virginia",B01003_001,30381,NA
51035,"Carroll County, Virginia",B01003_001,29801,NA
51036,"Charles City County, Virginia",B01003_001,7014,NA
51037,"Charlotte County, Virginia",B01003_001,12040,NA
51041,"Chesterfield County, Virginia",B01003_001,343551,NA
51043,"Clarke County, Virginia",B01003_001,14423,NA
51045,"Craig County, Virginia",B01003_001,5110,NA
51047,"Culpeper County, Virginia",B01003_001,51101,NA
51049,"Cumberland County, Virginia",B01003_001,9824,NA
51051,"Dickenson County, Virginia",B01003_001,14756,NA
51053,"Dinwiddie County, Virginia",B01003_001,28485,NA
51057,"Essex County, Virginia",B01003_001,10998,NA
51059,"Fairfax County, Virginia",B01003_001,1145862,NA
51061,"Fauquier County, Virginia",B01003_001,69728,NA
51063,"Floyd County, Virginia",B01003_001,15704,NA
51065,"Fluvanna County, Virginia",B01003_001,26594,NA
51067,"Franklin County, Virginia",B01003_001,56187,NA
51069,"Frederick County, Virginia",B01003_001,86415,NA
51071,"Giles County, Virginia",B01003_001,16772,NA
51073,"Gloucester County, Virginia",B01003_001,37222,NA
51075,"Goochland County, Virginia",B01003_001,22865,NA
51077,"Grayson County, Virginia",B01003_001,15742,NA
51079,"Greene County, Virginia",B01003_001,19519,NA
51081,"Greensville County, Virginia",B01003_001,11525,NA
51083,"Halifax County, Virginia",B01003_001,34552,NA
51085,"Hanover County, Virginia",B01003_001,105537,NA
51087,"Henrico County, Virginia",B01003_001,327535,NA
51089,"Henry County, Virginia",B01003_001,51308,NA
51091,"Highland County, Virginia",B01003_001,2204,NA
51093,"Isle of Wight County, Virginia",B01003_001,36627,NA
51095,"James City County, Virginia",B01003_001,74916,NA
51097,"King and Queen County, Virginia",B01003_001,7042,NA
51099,"King George County, Virginia",B01003_001,26229,NA
51101,"King William County, Virginia",B01003_001,16688,NA
51103,"Lancaster County, Virginia",B01003_001,10724,NA
51105,"Lee County, Virginia",B01003_001,23948,NA
51107,"Loudoun County, Virginia",B01003_001,395134,NA
51109,"Louisa County, Virginia",B01003_001,36040,NA
51111,"Lunenburg County, Virginia",B01003_001,12282,NA
51113,"Madison County, Virginia",B01003_001,13170,NA
51115,"Mathews County, Virginia",B01003_001,8788,NA
51117,"Mecklenburg County, Virginia",B01003_001,30728,NA
51119,"Middlesex County, Virginia",B01003_001,10675,NA
51121,"Montgomery County, Virginia",B01003_001,98140,NA
51125,"Nelson County, Virginia",B01003_001,14831,NA
51127,"New Kent County, Virginia",B01003_001,21686,NA
51131,"Northampton County, Virginia",B01003_001,11885,NA
51133,"Northumberland County, Virginia",B01003_001,12190,NA
51135,"Nottoway County, Virginia",B01003_001,15433,NA
51137,"Orange County, Virginia",B01003_001,36010,NA
51139,"Page County, Virginia",B01003_001,23788,NA
51141,"Patrick County, Virginia",B01003_001,17748,NA
51143,"Pittsylvania County, Virginia",B01003_001,61256,NA
51145,"Powhatan County, Virginia",B01003_001,28815,NA
51147,"Prince Edward County, Virginia",B01003_001,22905,NA
51149,"Prince George County, Virginia",B01003_001,38114,NA
51153,"Prince William County, Virginia",B01003_001,461423,NA
51155,"Pulaski County, Virginia",B01003_001,34182,NA
51157,"Rappahannock County, Virginia",B01003_001,7378,NA
51159,"Richmond County, Virginia",B01003_001,8884,NA
51161,"Roanoke County, Virginia",B01003_001,93823,NA
51163,"Rockbridge County, Virginia",B01003_001,22570,NA
51165,"Rockingham County, Virginia",B01003_001,80284,NA
51167,"Russell County, Virginia",B01003_001,27141,NA
51169,"Scott County, Virginia",B01003_001,21902,NA
51171,"Shenandoah County, Virginia",B01003_001,43224,NA
51173,"Smyth County, Virginia",B01003_001,30767,NA
51175,"Southampton County, Virginia",B01003_001,17880,NA
51177,"Spotsylvania County, Virginia",B01003_001,132833,NA
51179,"Stafford County, Virginia",B01003_001,146773,NA
51181,"Surry County, Virginia",B01003_001,6523,NA
51183,"Sussex County, Virginia",B01003_001,11377,NA
51185,"Tazewell County, Virginia",B01003_001,41603,NA
51187,"Warren County, Virginia",B01003_001,39492,NA
51191,"Washington County, Virginia",B01003_001,54071,NA
51193,"Westmoreland County, Virginia",B01003_001,17751,NA
51195,"Wise County, Virginia",B01003_001,38486,NA
51197,"Wythe County, Virginia",B01003_001,28844,NA
51199,"York County, Virginia",B01003_001,67982,NA
51510,"Alexandria city, Virginia",B01003_001,157613,NA
51520,"Bristol city, Virginia",B01003_001,16912,NA
51530,"Buena Vista city, Virginia",B01003_001,6484,NA
51540,"Charlottesville city, Virginia",B01003_001,47096,NA
51550,"Chesapeake city, Virginia",B01003_001,239982,NA
51570,"Colonial Heights city, Virginia",B01003_001,17428,NA
51580,"Covington city, Virginia",B01003_001,5598,NA
51590,"Danville city, Virginia",B01003_001,41070,NA
51595,"Emporia city, Virginia",B01003_001,5442,NA
51600,"Fairfax city, Virginia",B01003_001,23531,NA
51610,"Falls Church city, Virginia",B01003_001,14128,NA
51620,"Franklin city, Virginia",B01003_001,8147,NA
51630,"Fredericksburg city, Virginia",B01003_001,28622,NA
51640,"Galax city, Virginia",B01003_001,6517,NA
51650,"Hampton city, Virginia",B01003_001,135041,NA
51660,"Harrisonburg city, Virginia",B01003_001,53273,NA
51670,"Hopewell city, Virginia",B01003_001,22456,NA
51678,"Lexington city, Virginia",B01003_001,7241,NA
51680,"Lynchburg city, Virginia",B01003_001,80569,NA
51683,"Manassas city, Virginia",B01003_001,41174,NA
51685,"Manassas Park city, Virginia",B01003_001,16986,NA
51690,"Martinsville city, Virginia",B01003_001,12852,NA
51700,"Newport News city, Virginia",B01003_001,179673,NA
51710,"Norfolk city, Virginia",B01003_001,244601,NA
51720,"Norton city, Virginia",B01003_001,3970,NA
51730,"Petersburg city, Virginia",B01003_001,31362,NA
51735,"Poquoson city, Virginia",B01003_001,12090,NA
51740,"Portsmouth city, Virginia",B01003_001,95097,NA
51750,"Radford city, Virginia",B01003_001,17691,NA
51760,"Richmond city, Virginia",B01003_001,226622,NA
51770,"Roanoke city, Virginia",B01003_001,99229,NA
51775,"Salem city, Virginia",B01003_001,25317,NA
51790,"Staunton city, Virginia",B01003_001,24432,NA
51800,"Suffolk city, Virginia",B01003_001,90093,NA
51810,"Virginia Beach city, Virginia",B01003_001,450201,NA
51820,"Waynesboro city, Virginia",B01003_001,22140,NA
51830,"Williamsburg city, Virginia",B01003_001,14927,NA
51840,"Winchester city, Virginia",B01003_001,27897,NA
53001,"Adams County, Washington",B01003_001,19594,NA
53003,"Asotin County, Washington",B01003_001,22421,NA
53005,"Benton County, Washington",B01003_001,197518,NA
53007,"Chelan County, Washington",B01003_001,76229,NA
53009,"Clallam County, Washington",B01003_001,75392,NA
53011,"Clark County, Washington",B01003_001,473252,NA
53013,"Columbia County, Washington",B01003_001,3992,NA
53015,"Cowlitz County, Washington",B01003_001,106778,NA
53017,"Douglas County, Washington",B01003_001,42023,NA
53019,"Ferry County, Washington",B01003_001,7578,NA
53021,"Franklin County, Washington",B01003_001,92009,NA
53023,"Garfield County, Washington",B01003_001,2230,NA
53025,"Grant County, Washington",B01003_001,95502,NA
53027,"Grays Harbor County, Washington",B01003_001,72779,NA
53029,"Island County, Washington",B01003_001,82866,NA
53031,"Jefferson County, Washington",B01003_001,31285,NA
53033,"King County, Washington",B01003_001,2195502,NA
53035,"Kitsap County, Washington",B01003_001,265882,NA
53037,"Kittitas County, Washington",B01003_001,45897,NA
53039,"Klickitat County, Washington",B01003_001,21721,NA
53041,"Lewis County, Washington",B01003_001,78145,NA
53043,"Lincoln County, Washington",B01003_001,10574,NA
53045,"Mason County, Washington",B01003_001,63804,NA
53047,"Okanogan County, Washington",B01003_001,41842,NA
53049,"Pacific County, Washington",B01003_001,21688,NA
53051,"Pend Oreille County, Washington",B01003_001,13377,NA
53053,"Pierce County, Washington",B01003_001,877013,NA
53055,"San Juan County, Washington",B01003_001,16788,NA
53057,"Skagit County, Washington",B01003_001,125612,NA
53059,"Skamania County, Washington",B01003_001,11753,NA
53061,"Snohomish County, Washington",B01003_001,798808,NA
53063,"Spokane County, Washington",B01003_001,505505,NA
53065,"Stevens County, Washington",B01003_001,44655,NA
53067,"Thurston County, Washington",B01003_001,279711,NA
53069,"Wahkiakum County, Washington",B01003_001,4268,NA
53071,"Walla Walla County, Washington",B01003_001,60365,NA
53073,"Whatcom County, Washington",B01003_001,220821,NA
53075,"Whitman County, Washington",B01003_001,49231,NA
53077,"Yakima County, Washington",B01003_001,249697,NA
54001,"Barbour County, West Virginia",B01003_001,16633,NA
54003,"Berkeley County, West Virginia",B01003_001,115329,NA
54005,"Boone County, West Virginia",B01003_001,22368,NA
54007,"Braxton County, West Virginia",B01003_001,14190,NA
54009,"Brooke County, West Virginia",B01003_001,22459,NA
54011,"Cabell County, West Virginia",B01003_001,94339,NA
54013,"Calhoun County, West Virginia",B01003_001,7295,NA
54015,"Clay County, West Virginia",B01003_001,8709,NA
54017,"Doddridge County, West Virginia",B01003_001,8560,NA
54019,"Fayette County, West Virginia",B01003_001,43576,NA
54021,"Gilmer County, West Virginia",B01003_001,8041,NA
54023,"Grant County, West Virginia",B01003_001,11616,NA
54025,"Greenbrier County, West Virginia",B01003_001,35155,NA
54027,"Hampshire County, West Virginia",B01003_001,23309,NA
54029,"Hancock County, West Virginia",B01003_001,29383,NA
54031,"Hardy County, West Virginia",B01003_001,13805,NA
54033,"Harrison County, West Virginia",B01003_001,67908,NA
54035,"Jackson County, West Virginia",B01003_001,28907,NA
54037,"Jefferson County, West Virginia",B01003_001,56506,NA
54039,"Kanawha County, West Virginia",B01003_001,183279,NA
54041,"Lewis County, West Virginia",B01003_001,16166,NA
54043,"Lincoln County, West Virginia",B01003_001,20850,NA
54045,"Logan County, West Virginia",B01003_001,33154,NA
54047,"McDowell County, West Virginia",B01003_001,18661,NA
54049,"Marion County, West Virginia",B01003_001,56355,NA
54051,"Marshall County, West Virginia",B01003_001,31308,NA
54053,"Mason County, West Virginia",B01003_001,26820,NA
54055,"Mercer County, West Virginia",B01003_001,59919,NA
54057,"Mineral County, West Virginia",B01003_001,27167,NA
54059,"Mingo County, West Virginia",B01003_001,24290,NA
54061,"Monongalia County, West Virginia",B01003_001,105474,NA
54063,"Monroe County, West Virginia",B01003_001,13401,NA
54065,"Morgan County, West Virginia",B01003_001,17709,NA
54067,"Nicholas County, West Virginia",B01003_001,25078,NA
54069,"Ohio County, West Virginia",B01003_001,42143,NA
54071,"Pendleton County, West Virginia",B01003_001,7001,NA
54073,"Pleasants County, West Virginia",B01003_001,7482,NA
54075,"Pocahontas County, West Virginia",B01003_001,8450,NA
54077,"Preston County, West Virginia",B01003_001,33683,NA
54079,"Putnam County, West Virginia",B01003_001,56610,NA
54081,"Raleigh County, West Virginia",B01003_001,75252,NA
54083,"Randolph County, West Virginia",B01003_001,28930,NA
54085,"Ritchie County, West Virginia",B01003_001,9844,NA
54087,"Roane County, West Virginia",B01003_001,14020,NA
54089,"Summers County, West Virginia",B01003_001,12848,NA
54091,"Taylor County, West Virginia",B01003_001,16864,NA
54093,"Tucker County, West Virginia",B01003_001,6982,NA
54095,"Tyler County, West Virginia",B01003_001,8811,NA
54097,"Upshur County, West Virginia",B01003_001,24502,NA
54099,"Wayne County, West Virginia",B01003_001,40303,NA
54101,"Webster County, West Virginia",B01003_001,8386,NA
54103,"Wetzel County, West Virginia",B01003_001,15436,NA
54105,"Wirt County, West Virginia",B01003_001,5798,NA
54107,"Wood County, West Virginia",B01003_001,84960,NA
54109,"Wyoming County, West Virginia",B01003_001,21281,NA
55001,"Adams County, Wisconsin",B01003_001,20094,NA
55003,"Ashland County, Wisconsin",B01003_001,15617,NA
55005,"Barron County, Wisconsin",B01003_001,45229,NA
55007,"Bayfield County, Wisconsin",B01003_001,14993,NA
55009,"Brown County, Wisconsin",B01003_001,261368,NA
55011,"Buffalo County, Wisconsin",B01003_001,13126,NA
55013,"Burnett County, Wisconsin",B01003_001,15289,NA
55015,"Calumet County, Wisconsin",B01003_001,49928,NA
55017,"Chippewa County, Wisconsin",B01003_001,63892,NA
55019,"Clark County, Wisconsin",B01003_001,34579,NA
55021,"Columbia County, Wisconsin",B01003_001,57133,NA
55023,"Crawford County, Wisconsin",B01003_001,16235,NA
55025,"Dane County, Wisconsin",B01003_001,536078,NA
